"Name","Long_name","Hemisphere","Lobe","Region","Gyrus","YBA_R_color","YBA_G_color","YBA_B_color","whole","LH","RH","deepLH","deepRH","Num_vertex","mean_x","mean_y","mean_z"
"R_S_E","Right somatosensory E","Right","Parietal","Sensory","Somatosensory",0,255,0,1,0,1,0,0,91,20.5933639924605,-34.2069601541037,72.3312165396554
"R_S_F","Right somatosensory F","Right","Parietal","Sensory","Somatosensory",0,255,0,1,0,1,0,0,126,28.64721538907,-33.1885720661708,65.3271490430075
"R_S_G","Right somatosensory G","Right","Parietal","Sensory","Somatosensory",0,255,0,1,0,1,0,0,160,37.0755054593086,-31.7797134518623,59.6661856651306
"R_S_H","Right somatosensory H","Right","Parietal","Sensory","Somatosensory",0,255,0,1,0,1,0,0,194,44.5928016642934,-25.739426966795,53.5443213158047
"R_S_I","Right somatosensory I","Right","Parietal","Sensory","Somatosensory",0,255,0,1,0,1,0,0,190,50.0933324311909,-21.3755108833313,47.0996873353657
"R_S_J","Right somatosensory J","Right","Parietal","Sensory","Somatosensory",0,255,0,1,0,1,0,0,144,55.8108181158702,-13.9364806976583,38.8316460053126
"R_S_K","Right somatosensory K","Right","Parietal","Sensory","Somatosensory",0,255,0,1,0,1,0,0,98,61.6403513538594,-9.65750731254111,30.5041044974814
"R_S_L","Right somatosensory L","Right","Parietal","Sensory","Somatosensory",0,255,0,1,0,1,0,0,127,58.3230095510408,-14.9420797562036,20.713710416959
"R_S_M","Right somatosensory M","Right","Parietal","Sensory","Somatosensory",0,255,0,1,0,1,0,0,217,50.8363680509928,-12.049349622243,14.8470350036973
"R_M1_A","Right anterior motor A","Right","Frontal","Motor","Motor",200,0,0,1,0,1,0,0,86,51.6416841994884,7.32337387218032,33.2848229297372
"R_M1_B","Right anterior motor B","Right","Frontal","Motor","Motor",200,0,0,1,0,1,0,0,86,52.2326722699542,7.44080206682516,25.2899943063425
"R_M1_C","Right anterior motor C","Right","Frontal","Motor","Motor",200,0,0,1,0,1,0,0,71,55.7782081818916,6.99807526695896,15.6450492832023
"R_M1_D","Right anterior motor D","Right","Frontal","Motor","Motor",200,0,0,1,0,1,0,0,130,50.6273439554068,5.93624082454122,6.12949062293539
"R_M2_A","Right posterior motor A","Right","Frontal","Motor","Motor",255,0,0,1,0,1,0,0,49,6.04016820995175,-29.5976851327079,64.4699211120605
"R_M2_B","Right posterior motor B","Right","Frontal","Motor","Motor",255,0,0,1,0,1,0,0,75,7.32412512461345,-26.4122190093994,74.6564864095052
"R_M2_C","Right posterior motor C","Right","Frontal","Motor","Motor",255,0,0,1,0,1,0,0,118,16.0073452884868,-24.2423433691768,69.9156008574922
"R_M2_D","Right posterior motor D","Right","Frontal","Motor","Motor",255,0,0,1,0,1,0,0,145,25.0421182829758,-18.9278009020049,67.7836824351344
"R_M2_E","Right posterior motor E","Right","Frontal","Motor","Motor",255,0,0,1,0,1,0,0,220,32.044439757954,-15.9637194449251,60.5306300249967
"R_M2_F","Right posterior motor F","Right","Frontal","Motor","Motor",255,0,0,1,0,1,0,0,200,39.5158927822113,-13.0742058104277,53.7251042938232
"R_M2_G","Right posterior motor G","Right","Frontal","Motor","Motor",255,0,0,1,0,1,0,0,147,46.4407695069605,-9.24167376067363,44.268138716821
"R_M2_H","Right posterior motor H","Right","Frontal","Motor","Motor",255,0,0,1,0,1,0,0,126,51.2295667254736,-2.52100622333542,36.4297171395922
"R_M2_I","Right posterior motor I","Right","Frontal","Motor","Motor",255,0,0,1,0,1,0,0,90,57.5883547465007,-1.47041746750474,27.54518699646
"R_M2_J","Right posterior motor J","Right","Frontal","Motor","Motor",255,0,0,1,0,1,0,0,53,61.2342355116358,-1.92772699217751,18.2770939233168
"R_M2_K","Right posterior motor K","Right","Frontal","Motor","Motor",255,0,0,1,0,1,0,0,126,50.1239468408009,-0.408249746535033,10.6497899965634
"R_SF1_A","Right superior frontal gyrus 1 A","Right","Frontal","Superior frontal","Superior frontal gyrus",104,5,0,1,0,1,0,0,79,7.4373800762092,43.8583069330529,23.9638073836701
"R_SF1_B","Right superior frontal gyrus 1 B","Right","Frontal","Superior frontal","Superior frontal gyrus",104,5,0,1,0,1,0,0,60,5.19893835882346,52.9521450678508,30.0954925537109
"R_SF1_C","Right superior frontal gyrus 1 C","Right","Frontal","Superior frontal","Superior frontal gyrus",104,5,0,1,0,1,0,0,42,5.52577663319452,59.2735807327997,34.8106703985305
"R_SF1_D","Right superior frontal gyrus 1 D","Right","Frontal","Superior frontal","Superior frontal gyrus",104,5,0,1,0,1,0,0,81,12.9838529280674,57.2839376661513,31.5845457241859
"R_SF2_A","Right superior frontal gyrus 2 A","Right","Frontal","Superior frontal","Superior frontal gyrus",117,3,0,1,0,1,0,0,72,6.77067431145244,37.0490374035305,29.8969890276591
"R_SF2_B","Right superior frontal gyrus 2 B","Right","Frontal","Superior frontal","Superior frontal gyrus",117,3,0,1,0,1,0,0,49,4.66005934987749,45.431715361926,37.6963523553342
"R_SF2_C","Right superior frontal gyrus 2 C","Right","Frontal","Superior frontal","Superior frontal gyrus",117,3,0,1,0,1,0,0,79,8.99433297560185,50.2156872809688,42.5002057039285
"R_SF2_D","Right superior frontal gyrus 2 D","Right","Frontal","Superior frontal","Superior frontal gyrus",117,3,0,1,0,1,0,0,61,19.9432223273105,45.7146524523125,39.9115225682493
"R_SF3_A","Right superior frontal gyrus 3 A","Right","Frontal","Superior frontal","Superior frontal gyrus",131,2,0,1,0,1,0,0,82,6.1938124008295,28.8419125952372,35.6344405383599
"R_SF3_B","Right superior frontal gyrus 3 B","Right","Frontal","Superior frontal","Superior frontal gyrus",131,2,0,1,0,1,0,0,53,4.72672470560614,35.2888643876562,44.3532576650943
"R_SF3_C","Right superior frontal gyrus 3 C","Right","Frontal","Superior frontal","Superior frontal gyrus",131,2,0,1,0,1,0,0,77,7.72134492614053,40.8297630409142,50.8000075600364
"R_SF3_D","Right superior frontal gyrus 3 D","Right","Frontal","Superior frontal","Superior frontal gyrus",131,2,0,1,0,1,0,0,116,20.2518383387862,36.654105498873,45.206378772341
"R_SF4_A","Right superior frontal gyrus 4 A","Right","Frontal","Superior frontal","Superior frontal gyrus",149,0,0,1,0,1,0,0,83,6.70861312747002,18.9705605679248,40.836863690112
"R_SF4_B","Right superior frontal gyrus 4 B","Right","Frontal","Superior frontal","Superior frontal gyrus",149,0,0,1,0,1,0,0,59,5.11928544812283,25.6438694000244,50.0381469080004
"R_SF4_C","Right superior frontal gyrus 4 C","Right","Frontal","Superior frontal","Superior frontal gyrus",149,0,0,1,0,1,0,0,83,8.08608209153256,30.8097407329513,56.7783082249653
"R_SF4_D","Right superior frontal gyrus 4 D","Right","Frontal","Superior frontal","Superior frontal gyrus",149,0,0,1,0,1,0,0,155,21.5868526889432,26.9436410165602,51.2384265776603
"R_SF5_A","Right superior frontal gyrus 5 A","Right","Frontal","Superior frontal","Superior frontal gyrus",167,0,0,1,0,1,0,0,76,7.4920899479797,9.90959316492081,45.9961039392572
"R_SF5_B","Right superior frontal gyrus 5 B","Right","Frontal","Superior frontal","Superior frontal gyrus",167,0,0,1,0,1,0,0,63,5.00216935267524,16.195169085548,55.82373773484
"R_SF5_C","Right superior frontal gyrus 5 C","Right","Frontal","Superior frontal","Superior frontal gyrus",167,0,0,1,0,1,0,0,79,8.69534155688708,20.4508708760708,62.3848303782789
"R_SF5_D","Right superior frontal gyrus 5 D","Right","Frontal","Superior frontal","Superior frontal gyrus",167,0,0,1,0,1,0,0,146,21.7994339106834,15.4907840571991,58.3636817409568
"R_SF6_A","Right superior frontal gyrus 6 A","Right","Frontal","Superior frontal","Superior frontal gyrus",181,0,0,1,0,1,0,0,94,7.5347033028907,-0.56619556697997,48.6374125379197
"R_SF6_B","Right superior frontal gyrus 6 B","Right","Frontal","Superior frontal","Superior frontal gyrus",181,0,0,1,0,1,0,0,72,6.13967980196078,5.26217933909761,58.4554625617133
"R_SF6_C","Right superior frontal gyrus 6 C","Right","Frontal","Superior frontal","Superior frontal gyrus",181,0,0,1,0,1,0,0,82,8.11657149181133,9.80375243977803,66.8933329233309
"R_SF6_D","Right superior frontal gyrus 6 D","Right","Frontal","Superior frontal","Superior frontal gyrus",181,0,0,1,0,1,0,0,97,20.4621284229239,7.38903890788248,63.3788848955607
"R_SF7_A","Right superior frontal gyrus 7 A","Right","Frontal","Superior frontal","Superior frontal gyrus",190,0,0,1,0,1,0,0,88,7.7252252785997,-11.0471387695182,50.6610450311141
"R_SF7_B","Right superior frontal gyrus 7 B","Right","Frontal","Superior frontal","Superior frontal gyrus",190,0,0,1,0,1,0,0,62,6.484775938334,-5.0363821771837,61.8489764428908
"R_SF7_C","Right superior frontal gyrus 7 C","Right","Frontal","Superior frontal","Superior frontal gyrus",190,0,0,1,0,1,0,0,60,6.92824936807156,-0.39998593373845,70.6402088165283
"R_SF7_D","Right superior frontal gyrus 7 D","Right","Frontal","Superior frontal","Superior frontal gyrus",190,0,0,1,0,1,0,0,76,17.7866954050566,-0.480626017051308,68.8532233991121
"R_SF7_E","Right superior frontal gyrus 7 E","Right","Frontal","Superior frontal","Superior frontal gyrus",190,0,0,1,0,1,0,0,94,25.1721388431306,-3.83604284581986,63.6399937081844
"R_SF8_A","Right superior frontal gyrus 8 A","Right","Frontal","Superior frontal","Superior frontal gyrus",203,0,0,1,0,1,0,0,85,8.44213412789737,-22.1881927490234,49.8370854097254
"R_SF8_B","Right superior frontal gyrus 8 B","Right","Frontal","Superior frontal","Superior frontal gyrus",203,0,0,1,0,1,0,0,68,6.19741254957283,-17.7256948386922,61.3509480532478
"R_SF8_C","Right superior frontal gyrus 8 C","Right","Frontal","Superior frontal","Superior frontal gyrus",203,0,0,1,0,1,0,0,91,6.92386020146883,-14.8197166002714,71.590265253088
"R_SF8_D","Right superior frontal gyrus 8 D","Right","Frontal","Superior frontal","Superior frontal gyrus",203,0,0,1,0,1,0,0,64,17.1240112632513,-9.63818743079901,69.8702976703644
"R_MF1_A","Right middle frontal gyrus 1 A","Right","Frontal","Middle frontal","Middle frontal gyrus",255,16,16,1,0,1,0,0,90,24.3695433722602,56.8258630964491,20.6713445345561
"R_MF1_B","Right middle frontal gyrus 1 B","Right","Frontal","Middle frontal","Middle frontal gyrus",255,16,16,1,0,1,0,0,84,34.9773774147034,52.756653376988,17.6009590398698
"R_MF1_C","Right middle frontal gyrus 1 C","Right","Frontal","Middle frontal","Middle frontal gyrus",255,16,16,1,0,1,0,0,47,43.4855591794278,50.1046271628522,13.5150345335615
"R_MF2_A","Right middle frontal gyrus 2 A","Right","Frontal","Middle frontal","Middle frontal gyrus",255,34,34,1,0,1,0,0,113,23.0901877310424,51.8114389402676,26.798233690515
"R_MF2_B","Right middle frontal gyrus 2 B","Right","Frontal","Middle frontal","Middle frontal gyrus",255,34,34,1,0,1,0,0,125,32.6968005828857,47.582481842041,25.8002207260132
"R_MF2_C","Right middle frontal gyrus 2 C","Right","Frontal","Middle frontal","Middle frontal gyrus",255,34,34,1,0,1,0,0,97,42.0383528090015,42.1166582402495,20.8810363454917
"R_MF2_D","Right middle frontal gyrus 2 D","Right","Frontal","Middle frontal","Middle frontal gyrus",255,34,34,1,0,1,0,0,63,48.484973604717,40.2390632629395,18.8517596532428
"R_MF3_A","Right middle frontal gyrus 3 A","Right","Frontal","Middle frontal","Middle frontal gyrus",255,43,43,1,0,1,0,0,55,22.5951466647061,46.7313067349521,34.4519834345037
"R_MF3_B","Right middle frontal gyrus 3 B","Right","Frontal","Middle frontal","Middle frontal gyrus",255,43,43,1,0,1,0,0,98,32.1851263630147,40.8347599652349,32.523219828703
"R_MF3_C","Right middle frontal gyrus 3 C","Right","Frontal","Middle frontal","Middle frontal gyrus",255,43,43,1,0,1,0,0,125,42.4304913330078,35.0294923858643,27.8171914520264
"R_MF3_D","Right middle frontal gyrus 3 D","Right","Frontal","Middle frontal","Middle frontal gyrus",255,43,43,1,0,1,0,0,43,51.0943533431652,31.4967200700627,26.7758899954862
"R_MF4_A","Right middle frontal gyrus 4 A","Right","Frontal","Middle frontal","Middle frontal gyrus",255,61,61,1,0,1,0,0,100,27.8623554992676,35.7190661048889,40.5153477096558
"R_MF4_B","Right middle frontal gyrus 4 B","Right","Frontal","Middle frontal","Middle frontal gyrus",255,61,61,1,0,1,0,0,105,37.9985196794782,29.9199848538353,36.5669258117676
"R_MF4_C","Right middle frontal gyrus 4 C","Right","Frontal","Middle frontal","Middle frontal gyrus",255,61,61,1,0,1,0,0,94,44.8251777811253,25.9307177523349,32.8842955447258
"R_MF4_D","Right middle frontal gyrus 4 D","Right","Frontal","Middle frontal","Middle frontal gyrus",255,61,61,1,0,1,0,0,50,52.0601280212402,23.6021265411377,32.7103971099854
"R_MF5_A","Right middle frontal gyrus 5 A","Right","Frontal","Middle frontal","Middle frontal gyrus",255,79,79,1,0,1,0,0,108,33.1225551852474,24.183439872883,43.9824313057794
"R_MF5_B","Right middle frontal gyrus 5 B","Right","Frontal","Middle frontal","Middle frontal gyrus",255,79,79,1,0,1,0,0,124,42.7188950815508,18.3591063560978,39.4203293708063
"R_MF5_C","Right middle frontal gyrus 5 C","Right","Frontal","Middle frontal","Middle frontal gyrus",255,79,79,1,0,1,0,0,61,50.2940492473665,16.124792145901,39.3891520891033
"R_MF6_A","Right middle frontal gyrus 6 A","Right","Frontal","Middle frontal","Middle frontal gyrus",255,93,93,1,0,1,0,0,106,29.8862451877234,18.3625233398294,51.8100633441277
"R_MF6_B","Right middle frontal gyrus 6 B","Right","Frontal","Middle frontal","Middle frontal gyrus",255,93,93,1,0,1,0,0,115,40.3602674401325,11.7712562954944,46.9604164952817
"R_MF6_C","Right middle frontal gyrus 6 C","Right","Frontal","Middle frontal","Middle frontal gyrus",255,93,93,1,0,1,0,0,49,48.1924953849948,10.8020565071884,45.3902199414312
"R_MF7_A","Right middle frontal gyrus 7 A","Right","Frontal","Middle frontal","Middle frontal gyrus",255,110,110,1,0,1,0,0,114,30.7418894516794,7.00575664665616,56.0119031270345
"R_MF7_B","Right middle frontal gyrus 7 B","Right","Frontal","Middle frontal","Middle frontal gyrus",255,110,110,1,0,1,0,0,99,42.1305382468484,3.89925582556411,51.5367615824998
"R_MF7_C","Right middle frontal gyrus 7 C","Right","Frontal","Middle frontal","Middle frontal gyrus",255,110,110,1,0,1,0,0,58,51.093283423062,1.65366494620283,45.5074228089431
"R_MF8_A","Right middle frontal gyrus 8 A","Right","Frontal","Middle frontal","Middle frontal gyrus",255,133,133,1,0,1,0,0,118,32.1568771944208,-1.38539635848601,55.2718845626055
"R_OP_A","Right pars opercularis A","Right","Frontal","Inferior frontal","Pars opercularis",255,133,164,1,0,1,0,0,159,47.1487775478723,14.1547070059386,23.5032204801931
"R_OP_B","Right pars opercularis B","Right","Frontal","Inferior frontal","Pars opercularis",255,133,164,1,0,1,0,0,84,53.7779403414045,14.8281232402438,11.9963813963391
"R_OP_C","Right pars opercularis C","Right","Frontal","Inferior frontal","Pars opercularis",255,133,164,1,0,1,0,0,144,45.0311813089583,14.5537427597576,4.93350998495912
"R_TR1_A","Right anterior pars triangularis A","Right","Frontal","Inferior frontal","Pars triangularis",255,84,132,1,0,1,0,0,128,46.9905616044998,40.4899453818798,1.43606809157791
"R_TR1_B","Right anterior pars triangularis B","Right","Frontal","Inferior frontal","Pars triangularis",255,84,132,1,0,1,0,0,107,45.9095985020433,30.4426340120975,-2.53509095537468
"R_TR2_A","Right middle pars triangularis A","Right","Frontal","Inferior frontal","Pars triangularis",255,97,142,1,0,1,0,0,134,48.0308672349844,31.8307315484801,9.16002614373591
"R_TR2_B","Right middle pars triangularis B","Right","Frontal","Inferior frontal","Pars triangularis",255,97,142,1,0,1,0,0,113,45.6957583469627,25.2253177102688,1.74641917891537
"R_TR3_A","Right posterior pars triangularis A","Right","Frontal","Inferior frontal","Pars triangularis",255,102,151,1,0,1,0,0,121,49.502647746693,26.5095722892068,17.601278439041
"R_TR3_B","Right posterior pars triangularis B","Right","Frontal","Inferior frontal","Pars triangularis",255,102,151,1,0,1,0,0,90,46.5212426291572,22.0710170957777,9.50348096357451
"R_OR_A","Right pars orbitalis A","Right","Frontal","Inferior frontal","Pars orbitalis",255,79,126,1,0,1,0,0,98,43.0768193225471,46.7995168724839,-10.0441774621758
"R_OR_B","Right pars orbitalis B","Right","Frontal","Inferior frontal","Pars orbitalis",255,79,126,1,0,1,0,0,116,46.1905512645327,38.3445780359465,-13.2990399393542
"R_OR_C","Right pars orbitalis C","Right","Frontal","Inferior frontal","Pars orbitalis",255,79,126,1,0,1,0,0,86,45.3033755546392,29.6646065157513,-12.1815916382989
"R_FP1_A","Right frontal pole 1 A","Right","Frontal","Frontal pole","Frontal pole 1",212,70,0,1,0,1,0,0,34,4.3444297173444,19.9208478366627,-15.6212661687066
"R_FP1_B","Right frontal pole 1 B","Right","Frontal","Frontal pole","Frontal pole 1",212,73,0,1,0,1,0,0,41,4.55955275093637,30.5015171795357,-16.6101267977459
"R_FP1_C","Right frontal pole 1 C","Right","Frontal","Frontal pole","Frontal pole 1",212,70,0,1,0,1,0,0,55,5.36400018063458,39.9729904174805,-13.9825320503928
"R_FP1_D","Right frontal pole 1 D","Right","Frontal","Frontal pole","Frontal pole 1",212,70,0,1,0,1,0,0,72,5.77372579938835,49.7121895684136,-12.8087004025777
"R_FP1_E","Right frontal pole 1 E","Right","Frontal","Frontal pole","Frontal pole 1",212,70,0,1,0,1,0,0,62,4.91060872808579,60.7105417559224,-12.7276073040501
"R_FP1_F","Right frontal pole 1 F","Right","Frontal","Frontal pole","Frontal pole 1",212,70,0,1,0,1,0,0,44,6.59642259505662,67.9208108728582,-11.4316846023906
"R_FP1_G","Right frontal pole 1 G","Right","Frontal","Frontal pole","Frontal pole 1",212,70,0,1,0,1,0,0,62,16.7534949394964,65.0720948865337,-8.09435224533081
"R_FP1_H","Right frontal pole 1 H","Right","Frontal","Frontal pole","Frontal pole 1",212,70,0,1,0,1,0,0,55,27.5706531177868,59.654594074596,-4.19702694497325
"R_FP2_A","Right frontal pole 2 A","Right","Frontal","Frontal pole","Frontal pole 2",230,73,0,1,0,1,0,0,77,7.45320355814773,47.9264557082932,-4.15722909221401
"R_FP2_B","Right frontal pole 2 B","Right","Frontal","Frontal pole","Frontal pole 2",230,73,0,1,0,1,0,0,70,7.10124556337084,58.5133436475481,-2.22969885511058
"R_FP2_C","Right frontal pole 2 C","Right","Frontal","Frontal pole","Frontal pole 2",230,73,0,1,0,1,0,0,73,7.46174465793453,67.7128839362157,-0.457249859016235
"R_FP2_D","Right frontal pole 2 D","Right","Frontal","Frontal pole","Frontal pole 2",230,73,0,1,0,1,0,0,62,19.2662370589472,65.9175679606776,-0.105505146476771
"R_FP3_A","Right frontal pole 3 A","Right","Frontal","Frontal pole","Frontal pole 3",255,81,0,1,0,1,0,0,88,8.14173792573539,51.3758479898626,5.69677775646348
"R_FP3_B","Right frontal pole 3 B","Right","Frontal","Frontal pole","Frontal pole 3",255,81,0,1,0,1,0,0,75,5.96493135134379,62.7473892211914,8.55203746795654
"R_FP3_C","Right frontal pole 3 C","Right","Frontal","Frontal pole","Frontal pole 3",255,81,0,1,0,1,0,0,43,9.2256494067436,68.6235973446868,11.7511920596278
"R_FP3_D","Right frontal pole 3 D","Right","Frontal","Frontal pole","Frontal pole 3",255,81,0,1,0,1,0,0,79,18.5713986505436,65.4644190631335,7.58584394258789
"R_FP3_E","Right frontal pole 3 E","Right","Frontal","Frontal pole","Frontal pole 3",255,81,0,1,0,1,0,0,101,28.0392808630915,59.8936222189724,4.04336386539116
"R_FP3_F","Right frontal pole 3 F","Right","Frontal","Frontal pole","Frontal pole 3",255,81,0,1,0,1,0,0,76,37.9735142557245,55.6913664466456,0.934514659211824
"R_FP3_G","Right frontal pole 3 G","Right","Frontal","Frontal pole","Frontal pole 3",255,81,0,1,0,1,0,0,57,44.7497346443042,52.0841309396844,-0.553951957508138
"R_FP4_A","Right frontal pole 4 A","Right","Frontal","Frontal pole","Frontal pole 4",255,98,25,1,0,1,0,0,82,8.03927833423382,49.3099022376828,15.7753674111715
"R_FP4_B","Right frontal pole 4 B","Right","Frontal","Frontal pole","Frontal pole 4",255,98,25,1,0,1,0,0,53,5.26161196884119,60.8758010144504,19.5730508048579
"R_FP4_C","Right frontal pole 4 C","Right","Frontal","Frontal pole","Frontal pole 4",255,98,25,1,0,1,0,0,48,10.5529819726944,64.8679670492808,20.8575795491537
"R_FP4_D","Right frontal pole 4 D","Right","Frontal","Frontal pole","Frontal pole 4",255,98,25,1,0,1,0,0,61,20.610613869839,62.4821425891313,15.8644000506792
"R_FP4_E","Right frontal pole 4 E","Right","Frontal","Frontal pole","Frontal pole 4",255,98,25,1,0,1,0,0,77,30.0134316233846,57.9082683711857,11.707879611424
"R_FP4_F","Right frontal pole 4 F","Right","Frontal","Frontal pole","Frontal pole 4",255,98,25,1,0,1,0,0,64,40.6075453162193,52.7788053154945,8.50143872573972
"R_FO1_A","Right orbitofrontal 1 A","Right","Frontal","Orbital frontal","Frontal orbital 1",255,171,52,1,0,1,0,0,47,6.35700257090812,62.146061836405,-21.9663187798033
"R_FO1_B","Right orbitofrontal 1 B","Right","Frontal","Orbital frontal","Frontal orbital 1",255,171,52,1,0,1,0,0,59,14.7958838252698,63.1215646388167,-17.8729468200166
"R_FO1_C","Right orbitofrontal 1 C","Right","Frontal","Orbital frontal","Frontal orbital 1",255,171,52,1,0,1,0,0,69,23.656940681347,62.3680014126543,-13.0716050811436
"R_FO1_D","Right orbitofrontal 1 D","Right","Frontal","Orbital frontal","Frontal orbital 1",255,171,52,1,0,1,0,0,88,34.4872623356906,60.4117612838745,-8.55863458866423
"R_FO2_A","Right orbitofrontal 2 A","Right","Frontal","Orbital frontal","Frontal orbital 2",255,182,79,1,0,1,0,0,49,6.52194080669053,53.3467966196488,-22.3762675791371
"R_FO2_B","Right orbitofrontal 2 B","Right","Frontal","Orbital frontal","Frontal orbital 2",255,182,79,1,0,1,0,0,41,10.6438403013276,53.2228849457531,-24.9663385530797
"R_FO2_C","Right orbitofrontal 2 C","Right","Frontal","Orbital frontal","Frontal orbital 2",255,182,79,1,0,1,0,0,48,18.3646627863248,53.4129703044891,-18.4892227252324
"R_FO2_D","Right orbitofrontal 2 D","Right","Frontal","Orbital frontal","Frontal orbital 2",255,182,79,1,0,1,0,0,57,28.2152408466004,52.896103373745,-14.7719644747282
"R_FO2_E","Right orbitofrontal 2 E","Right","Frontal","Orbital frontal","Frontal orbital 2",255,182,79,1,0,1,0,0,64,39.3489891290665,53.1070736050606,-11.3984603285789
"R_FO3_A","Right orbitofrontal 3 A","Right","Frontal","Orbital frontal","Frontal orbital 3",255,193,106,1,0,1,0,0,62,4.82904801974374,44.5308792360367,-24.3358912314138
"R_FO3_B","Right orbitofrontal 3 B","Right","Frontal","Orbital frontal","Frontal orbital 3",255,193,106,1,0,1,0,0,42,11.803180989765,43.3991038912819,-26.0099274317423
"R_FO3_C","Right orbitofrontal 3 C","Right","Frontal","Orbital frontal","Frontal orbital 3",255,193,106,1,0,1,0,0,58,20.7135720417417,43.1578469112002,-19.0447467442217
"R_FO3_D","Right orbitofrontal 3 D","Right","Frontal","Orbital frontal","Frontal orbital 3",255,193,106,1,0,1,0,0,76,30.0753946806255,42.3554866690385,-13.8911695041155
"R_FO4_A","Right orbitofrontal 4 A","Right","Frontal","Orbital frontal","Frontal orbital 4",255,201,124,1,0,1,0,0,75,5.81812007904053,34.9858108266195,-24.5657930246989
"R_FO4_B","Right orbitofrontal 4 B","Right","Frontal","Orbital frontal","Frontal orbital 4",255,201,124,1,0,1,0,0,52,12.8571580189925,32.8552795190078,-25.8435573944679
"R_FO4_C","Right orbitofrontal 4 C","Right","Frontal","Orbital frontal","Frontal orbital 4",255,201,124,1,0,1,0,0,54,21.5579977741948,33.1710473166572,-19.3847074508667
"R_FO4_D","Right orbitofrontal 4 D","Right","Frontal","Orbital frontal","Frontal orbital 4",255,201,124,1,0,1,0,0,163,32.2378937188833,30.3448912614694,-11.6961683769442
"R_FO5_A","Right orbitofrontal 5 A","Right","Frontal","Orbital frontal","Frontal orbital 5",255,201,124,1,0,1,0,0,82,7.46401906086177,25.0786568013633,-22.3589425086975
"R_FO5_B","Right orbitofrontal 5 B","Right","Frontal","Orbital frontal","Frontal orbital 5",255,201,124,1,0,1,0,0,41,13.5537897203027,22.9104736607249,-23.8124779026683
"R_FO5_C","Right orbitofrontal 5 C","Right","Frontal","Orbital frontal","Frontal orbital 5",255,201,124,1,0,1,0,0,72,22.9632026354472,23.2117851310306,-22.4575370815065
"R_FO5_D","Right orbitofrontal 5 D","Right","Frontal","Orbital frontal","Frontal orbital 5",255,201,124,1,0,1,0,0,74,33.6874057408926,21.5502995671453,-19.3498094017441
"R_FO5_E","Right orbitofrontal 5 E","Right","Frontal","Orbital frontal","Frontal orbital 5",255,201,124,1,0,1,0,0,44,42.4167215173895,23.3201987093145,-14.3402431986549
"R_FO6_A","Right orbitofrontal 6 A","Right","Frontal","Orbital frontal","Frontal orbital 6",255,220,170,1,0,1,0,0,74,8.96031803375966,14.92297708666,-19.272033974931
"R_FO6_B","Right orbitofrontal 6 B","Right","Frontal","Orbital frontal","Frontal orbital 6",255,220,170,1,0,1,0,0,33,13.8824850429188,14.7878580093384,-22.3208403153853
"R_FO6_C","Right orbitofrontal 6 C","Right","Frontal","Orbital frontal","Frontal orbital 6",255,220,170,1,0,1,0,0,68,22.5434565824621,14.2461631017573,-21.6680482275346
"R_LOT_A","Right lateral occipitotemporal gyrus A","Right","Temporal","Inferior temporal-occipital","Lateral occipitotemporal gyrus",226,151,255,1,0,1,0,0,92,43.559657594432,-39.5129779110784,-23.1450310271719
"R_LOT_B","Right lateral occipitotemporal gyrus B","Right","Temporal","Inferior temporal-occipital","Lateral occipitotemporal gyrus",226,151,255,1,0,1,0,0,88,41.6965189847079,-48.7552510174838,-20.0083569830114
"R_LOT_C","Right lateral occipitotemporal gyrus C","Right","Temporal","Inferior temporal-occipital","Lateral occipitotemporal gyrus",226,151,255,1,0,1,0,0,94,42.295112691027,-58.2073218163024,-16.3553672394854
"R_LOT_D","Right lateral occipitotemporal gyrus D","Right","Temporal","Inferior temporal-occipital","Lateral occipitotemporal gyrus",226,151,255,1,0,1,0,0,76,43.0854522303531,-67.2430861623664,-15.2276719118419
"R_LOT_E","Right lateral occipitotemporal gyrus E","Right","Temporal","Inferior temporal-occipital","Lateral occipitotemporal gyrus",226,151,255,1,0,1,0,0,61,40.7268671754931,-75.7121441950564,-15.210033244774
"R_MOT_A","Right medial occipitotemporal gyrus A","Right","Temporal","Inferior temporal-occipital","Medial occipitotemporal gyrus",172,120,255,1,0,1,0,0,99,35.0736187443589,-11.9940963176766,-36.2769152901389
"R_MOT_B","Right medial occipitotemporal gyrus B","Right","Temporal","Inferior temporal-occipital","Medial occipitotemporal gyrus",172,120,255,1,0,1,0,0,83,37.3863768979728,-20.0658852221018,-30.5325306811965
"R_MOT_C","Right medial occipitotemporal gyrus C","Right","Temporal","Inferior temporal-occipital","Medial occipitotemporal gyrus",172,120,255,1,0,1,0,0,89,36.3905784735519,-29.0580901028065,-25.1147693248277
"R_MOT_D","Right medial occipitotemporal gyrus D","Right","Temporal","Inferior temporal-occipital","Medial occipitotemporal gyrus",172,120,255,1,0,1,0,0,95,32.6799791436446,-37.1036791751259,-20.628764303107
"R_MOT_E","Right medial occipitotemporal gyrus E","Right","Temporal","Inferior temporal-occipital","Medial occipitotemporal gyrus",172,120,255,1,0,1,0,0,83,28.735462257661,-45.0364803176328,-14.8454700148249
